-0.15,0.0
-0.1496996996996997,4.0417073344113196e+24
-0.1493993993993994,3.9166716355182547e+24
-0.1490990990990991,3.7892368450502426e+24
-0.14879879879879881,3.659536483834835e+24
-0.1484984984984985,3.527704834855043e+24
-0.14819819819819818,3.393876823145389e+24
-0.1478978978978979,3.258187896226187e+24
-0.1475975975975976,3.120773905168115e+24
-0.1472972972972973,2.9817709863772603e+24
-0.146996996996997,2.8413154441900464e+24
-0.1466966966966967,2.699543634365537e+24
-0.1463963963963964,2.5565918485614917e+24
-0.1460960960960961,2.412596199878829e+24
-0.1457957957957958,2.2676925095574315e+24
-0.1454954954954955,2.1220161949051002e+24
-0.1451951951951952,1.9757021585391202e+24
-0.14489489489489488,1.8288846790185092e+24
-0.14459459459459462,1.6816973029434393e+24
-0.1442942942942943,1.5342727385960024e+24
-0.14399399399399399,1.3867427511950555e+24
-0.1436936936936937,1.2392380598357547e+24
-0.14339339339339338,1.0918882361824881e+24
-0.1430930930930931,9.448216049820863e+23
-0.1427927927927928,7.981651464617167e+23
-0.1424924924924925,6.520444006746648e+23
-0.1421921921921922,5.065833738541898e+23
-0.14189189189189189,3.6190444683401134e+23
-0.1415915915915916,2.1812828559208206e+23
-0.1412912912912913,7.537375397155527e+22
-0.140990990990991,-6.624217136884397e+22
-0.14069069069069068,-2.0660448372528537e+23
-0.1403903903903904,-3.456002267924764e+23
-0.14009009009009007,-4.8311857273517835e+23
-0.1397897897897898,-6.190508978443845e+23
-0.1394894894894895,-7.532908557374679e+23
-0.13918918918918918,-8.857344480635468e+23
-0.1388888888888889,-1.0162800926779631e+24
-0.13858858858858858,-1.1448286892519117e+24
-0.1382882882882883,-1.271283682285389e+24
-0.137987987987988,-1.395551121494439e+24
-0.1376876876876877,-1.5175397195453199e+24
-0.13738738738738737,-1.6371609071111766e+24
-0.13708708708708708,-1.75432888522876e+24
-0.1367867867867868,-1.868960674935067e+24
-0.13648648648648648,-1.980976164166246e+24
-0.1361861861861862,-2.090298151903301e+24
-0.13588588588588588,-2.1968523895514585e+24
-0.1355855855855856,-2.3005676195423768e+24
-0.1352852852852853,-2.4013756111506556e+24
-0.13498498498498498,-2.4992111935183364e+24
-0.1346846846846847,-2.594012285883341e+24
-0.13438438438438438,-2.685719925010189e+24
-0.13408408408408407,-2.774278289823264e+24
-0.13378378378378378,-2.85963472324546e+24
-0.1334834834834835,-2.941739751246867e+24
-0.13318318318318317,-3.0205470991106935e+24
-0.13288288288288289,-3.0960137049253657e+24
-0.13258258258258257,-3.168099730314245e+24
-0.13228228228228228,-3.236768568416247e+24
-0.131981981981982,-3.3019868491327614e+24
-0.13168168168168168,-3.3637244416584386e+24
-0.1313813813813814,-3.421954454315179e+24
-0.13108108108108107,-3.4766532317108816e+24
-0.13078078078078076,-3.527800349246328e+24
-0.1304804804804805,-3.575378604995468e+24
-0.13018018018018018,-3.6193740089863414e+24
-0.12987987987987987,-3.6597757699116076e+24
-0.12957957957957958,-3.696576279299572e+24
-0.12927927927927926,-3.729771093178277e+24
-0.12897897897897898,-3.7593589112669756e+24
-0.1286786786786787,-3.7853415537310187e+24
-0.12837837837837837,-3.8077239355377847e+24
-0.12807807807807808,-3.8265140384529934e+24
-0.12777777777777777,-3.8417228807180997e+24
-0.12747747747747748,-3.8533644844512627e+24
-0.1271771771771772,-3.86145584081559e+24
-0.12687687687687688,-3.866016872999977e+24
-0.12657657657657656,-3.8670703970591373e+24
-0.12627627627627627,-3.8646420806608096e+24
-0.12597597597597598,-3.858760399789403e+24
-0.12567567567567567,-3.84945659345658e+24
-0.12537537537537538,-3.8367646164704285e+24
-0.12507507507507507,-3.820721090316138e+24
-0.12477477477477476,-3.801365252202064e+24
-0.12447447447447449,-3.778738902326127e+24
-0.12417417417417417,-3.752886349418599e+24
-0.12387387387387387,-3.723854354618126e+24
-0.12357357357357357,-3.691692073738805e+24
-0.12327327327327327,-3.656450997987008e+24
-0.12297297297297298,-3.6181848931873436e+24
-0.12267267267267268,-3.5769497375779074e+24
-0.12237237237237238,-3.5328036582358367e+24
-0.12207207207207207,-3.4858068661944124e+24
-0.12177177177177176,-3.436021590314068e+24
-0.12147147147147148,-3.383512009969682e+24
-0.12117117117117118,-3.328344186617374e+24
-0.12087087087087087,-3.270585994304311e+24
-0.12057057057057056,-3.210307049185291e+24
-0.12027027027027026,-3.1475786381104846e+24
-0.11996996996996998,-3.08247364634866e+24
-0.11966966966966967,-3.0150664845106335e+24
-0.11936936936936937,-2.945433014737891e+24
-0.11906906906906907,-2.873650476221138e+24
-0.11876876876876877,-2.7997974101140647e+24
-0.11846846846846848,-2.72395358390718e+24
-0.11816816816816818,-2.6461999153268085e+24
-0.11786786786786788,-2.56661839582419e+24
-0.11756756756756756,-2.485292013719384e+24
-0.11726726726726726,-2.4023046770646682e+24
-0.11696696696696698,-2.317741136291717e+24
-0.11666666666666667,-2.2316869067066903e+24
-0.11636636636636637,-2.144228190896998e+24
-0.11606606606606606,-2.0554518011129902e+24
-0.11576576576576576,-1.9654450816877196e+24
-0.11546546546546547,-1.8742958315570344e+24
-0.11516516516516517,-1.7820922269421486e+24
-0.11486486486486487,-1.6889227442560134e+24
-0.11456456456456457,-1.594876083294231e+24
-0.11426426426426425,-1.5000410907708417e+24
-0.11396396396396398,-1.404506684258219e+24
-0.11366366366366368,-1.3083617765900394e+24
-0.11336336336336336,-1.2116952007851746e+24
-0.11306306306306306,-1.1145956355496536e+24
-0.11276276276276276,-1.0171515314131176e+24
-0.11246246246246247,-9.194510375550576e+23
-0.11216216216216215,-8.215819293754625e+23
-0.11186186186186187,-7.236315368634572e+23
-0.11156156156156156,-6.256866738162274e+23
-0.11126126126126126,-5.278335679601634e+23
-0.11096096096096097,-4.3015779202439006e+23
-0.11066066066066065,-3.327441958161328e+23
-0.11036036036036037,-2.3567683934634174e+23
-0.11006006006006006,-1.3903892705237866e+23
-0.10975975975975975,-4.291274316402657e+22
-0.10945945945945945,5.262041174269337e+22
-0.10915915915915915,1.474802829603455e+23
-0.10885885885885886,2.4158772259124468e+23
-0.10855855855855856,3.3486474917419074e+23
-0.10825825825825826,4.272346059569311e+23
-0.10795795795795796,5.1862181777621114e+23
-0.10765765765765764,6.089522465084395e+23
-0.10735735735735737,6.981531450552812e+23
-0.10705705705705706,7.861532098301644e+23
-0.10675675675675675,8.728826317127224e+23
-0.10645645645645645,9.582731454399532e+23
-0.10615615615615615,1.0422580774041639e+24
-0.10585585585585586,1.124772391829111e+24
-0.10555555555555556,1.2057527352975094e+24
-0.10525525525525525,1.285137479604212e+24
-0.10495495495495495,1.3628667629111184e+24
-0.10465465465465465,1.4388825291812627e+24
-0.10435435435435436,1.513128565870979e+24
-0.10405405405405406,1.5855505398606777e+24
-0.10375375375375376,1.6560960316061699e+24
-0.10345345345345344,1.7247145674940552e+24
-0.10315315315315314,1.7913576503862298e+24
-0.10285285285285287,1.8559787883400152e+24
-0.10255255255255255,1.91853352149207e+24
-0.10225225225225225,1.9789794470955744e+24
-0.10195195195195195,2.0372762427019102e+24
-0.10165165165165164,2.0933856874795178e+24
